# Number of simulations: 100
# One compartment simulation; White noise sigma=7; broad stimulus; cm parameter; dt=0.1
# 2.6 GHz Intel Core i7; 8 GB 1600 MHz DDR3; macOS Sierra 10.12.1
# The simulation was running for 24.690884 minutes
# sigma	diff	accuracy	sharper	sigma_err
4.545097492028353503e-02	5.505505505505503550e-02	4.948714768477391601e+01	4.370020655060489645e+00	0.000000000000000000e+00
4.440741521623232241e-02	3.003003003002990834e-02	7.928865137739703073e+01	4.474320241691842170e+00	0.000000000000000000e+00
5.180001753948951237e-02	2.102102102102088033e-02	9.200733551540729138e+01	3.830832902224521330e+00	0.000000000000000000e+00
4.483335641825340889e-02	5.405405405405394603e-02	4.959587967866669800e+01	4.430152557583006079e+00	0.000000000000000000e+00
4.373865551164576870e-02	1.301301301301305280e-02	9.595915494181882366e+01	4.540159411404046885e+00	0.000000000000000000e+00
7.953591175840779570e-02	8.608608608608614432e-02	5.545436695996415466e+01	2.498313090418352367e+00	0.000000000000000000e+00
2.790378246380793847e-02	8.008008008008049572e-03	9.616230057078863069e+01	7.106525911708255094e+00	0.000000000000000000e+00
5.753219484083602758e-02	1.241241241241242133e-01	1.132914822514675635e+01	3.449802003261117633e+00	0.000000000000000000e+00
5.039365741030296664e-02	9.809809809809810766e-02	1.393343512001349005e+01	3.946176392219558959e+00	0.000000000000000000e+00
7.100470159156023475e-02	8.508508508508527690e-02	4.779683827773503424e+01	2.798035140751936378e+00	0.000000000000000000e+00
6.109200904368097124e-02	1.001001001000978441e-02	9.861014097322485839e+01	3.251372118551043577e+00	0.000000000000000000e+00
4.715115792527577177e-02	3.203203203203208727e-02	8.049745822352740277e+01	4.215769997153428150e+00	0.000000000000000000e+00
5.701461611654416034e-02	1.001001001001089463e-03	9.997114605029196355e+01	3.492100919594435471e+00	0.000000000000000000e+00
7.151049886998814276e-02	1.801801801801805603e-02	9.695895492215686318e+01	2.780176459545710355e+00	0.000000000000000000e+00
9.805175348878485131e-02	1.571571571571572790e-01	2.653547990921825317e+01	2.026268983445068006e+00	0.000000000000000000e+00
7.169853594872467595e-02	2.002002002002067904e-03	9.995576323078381620e+01	2.772369898914263775e+00	0.000000000000000000e+00
7.387274129152382462e-02	4.004004004004002581e-02	8.631770278552866671e+01	2.690770348837209447e+00	0.000000000000000000e+00
1.054305929386853691e-01	5.005005005005003227e-02	8.948176711389878335e+01	1.884463672222929542e+00	0.000000000000000000e+00
9.132061140131388088e-02	5.305305305305307861e-02	8.493167328711139419e+01	2.175062417388747615e+00	0.000000000000000000e+00
9.784784820656718118e-02	6.706706706706722088e-02	7.870877483929331220e+01	2.029601205975057887e+00	0.000000000000000000e+00
5.296845589476090882e-02	2.502502502502501613e-02	8.941632925697872736e+01	3.750316535831857312e+00	0.000000000000000000e+00
4.912178208742699892e-02	1.801801801801794500e-02	9.343013388758882343e+01	4.046448087431693708e+00	0.000000000000000000e+00
